status,p_value,morans_test_statistic,morans_I,gene_short_name,q_value
OK,3.44453813008209e-193,29.626116930244358,0.14363874200391605,RPS14,1.149844987680435e-191
OK,3.242405209512218e-193,29.628155796251413,0.14355061417242337,ENTPD1,1.0836581410934047e-191
OK,4.61500427060381e-193,29.61625268237879,0.1434889594757151,PDZD2,1.538736697065693e-191
OK,2.0845145283921943e-192,29.56535537812317,0.14333898890512936,FRMD6,6.933727591241998e-191
OK,7.363622827942028e-193,29.600489975287346,0.14333260801299794,EPS8,2.4522698371488076e-191
OK,2.936424805082954e-192,29.553776521382076,0.14329415057591896,NFKBIA,9.755880470757259e-191
OK,4.755015808684031e-192,29.53748115130511,0.14320991555969378,RACK1,1.577923331122878e-190
OK,1.1523424317705536e-191,29.507532146000948,0.1430311975988576,COL3A1,3.819464159330168e-190
OK,1.7827652900467813e-191,29.49275699065079,0.1429226421821059,LRP4,5.902046315185535e-190
OK,2.187223254821312e-191,29.48583133114883,0.14292100422025,HIF3A,7.232521278663546e-190
OK,5.614417982434699e-191,29.453879244740577,0.14281103695217381,PRKD1,1.8543431816337854e-189
OK,7.080215860482726e-191,29.446011660432415,0.14277348440350934,DANT2,2.3357224449728795e-189
OK,1.1408361277864074e-190,29.429825273137215,0.14263707209685034,MGP,3.759135381628592e-189
OK,1.2952347115097597e-190,29.425516933020884,0.1426162717927354,PTPRE,4.262886200577374e-189
OK,1.991585740446368e-190,29.41090884553246,0.14248226073849293,DHRS3,6.547046613265965e-189
OK,5.566276294648761e-189,29.297585258473866,0.14204752643030996,RPL17,1.8255565501865573e-187
OK,3.071572330067621e-188,29.239295119916328,0.1417694451693936,TNS3,1.0026897859804463e-186
OK,5.856843991406358e-189,29.29585040511114,0.14168100752224433,CYTL1,1.9186118811521834e-187
OK,1.6601545607954918e-187,29.181598788885967,0.14146887272748765,GK5,5.406865329439981e-186
OK,2.85115850454784e-187,29.163081884431048,0.14139902619806977,MAN1C1,9.275020145617156e-186
OK,1.5170567572488622e-188,29.263382766628748,0.1412952707589284,PECAM1,4.958073504424279e-187
OK,8.099233339824189e-187,29.127301738198366,0.14120528582664432,RPL29,2.6316883886831516e-185
OK,4.046492847982879e-186,29.072085583043453,0.14089556223782806,HSPA2,1.311792612174034e-184
OK,6.599259230352926e-186,29.055276636061862,0.14085652816750016,RPS23,2.136881241440923e-184
OK,9.75932455051288e-186,29.041823167903488,0.14067813222807493,RUNX3,3.1564893713260203e-184
OK,1.9962993505177778e-185,29.0171995768079,0.1406571827804514,PTPRJ,6.449264438024868e-184
OK,2.8795900558138285e-185,29.004586416148307,0.14062268006881162,NEGR1,9.29213922148476e-184
OK,5.383113416356453e-188,29.220122061820202,0.1406060278242741,HLA-DRB1,1.7552325906015222e-186
OK,4.109956299161435e-185,28.992332562337282,0.14050669862173118,CD38,1.3247177169076708e-183
OK,3.5810178341574685e-184,28.91765643549779,0.14020667431390604,ODF2L,1.1529070490382657e-182
OK,7.716562136702181e-184,28.891127379286484,0.14007674685641305,SYNPO2,2.481497885747732e-182
OK,4.1834922094699745e-183,28.832630129231198,0.139788958147937,ATP1B3,1.342255546156115e-181
OK,6.71431776514924e-183,28.81623679741859,0.13970270885814373,GPX4,2.1493472855051284e-181
OK,6.0980099121444634e-183,28.819573758717084,0.13969101301406317,VASP,1.954286875268763e-181
OK,2.960822641052679e-182,28.7647605669778,0.13938144053512544,LINC01515,9.46721353358917e-181
OK,2.0801290142586696e-181,28.69698697102857,0.13912682425893824,RPS2,6.613538159263634e-180
OK,1.8513386776886126e-181,28.701042161529873,0.13908785280859318,TRPC6,5.892798416942189e-180
OK,1.414577945220894e-181,28.71040448999636,0.1390868416364527,LZTS1-AS1,4.512825140242203e-180
OK,2.1280516395500345e-203,30.408381465357188,0.1390618298082481,HLA-DQA1,7.384786369434816e-202
OK,1.674564399552569e-181,28.704534315052836,0.13895904502394907,EYA2,5.336177179686587e-180
OK,1.3559723499465727e-180,28.631665336451107,0.13880905862971565,TGFBR2,4.306285944841638e-179
OK,2.0585378801023974e-180,28.617098401783895,0.13874485364594435,CENPP,6.522730524378635e-179
OK,2.3740754580453437e-180,28.6121205746922,0.13870346533618333,SH2B3,7.51406926822604e-179
OK,1.8960429036940897e-180,28.61996811211645,0.13865031803122518,GPNMB,6.014633726362472e-179
OK,1.2031555948475746e-179,28.55541196441991,0.13843619308762012,TTC7A,3.803760154251217e-178
OK,3.3954646384577217e-186,29.0781114668808,0.13842188130833652,RGS1,1.1020147313301975e-184
OK,6.835116986335532e-179,28.494588170389466,0.13815210907397107,TTLL5,2.158482275302404e-177
OK,7.520687556069426e-179,28.491237629345214,0.13809270932379444,ARHGEF12,2.3723121623493605e-177
OK,1.7751299225998546e-178,28.461116101374976,0.13798962213177582,FHIT,5.593153473296108e-177
OK,6.352804383738174e-178,28.416337302156567,0.13773470056629875,COX8A,1.9994241061554428e-176
OK,1.006238082134613e-177,28.4001680684722,0.13768556519850778,CHST11,3.163396183409533e-176
OK,2.2416544547653165e-177,28.3719850582442,0.1375321796772648,GXYLT2,7.031531526601285e-176
OK,2.7176666161549997e-177,28.36520569272801,0.1375237326439787,MIR4435-2HG,8.515153189948154e-176
OK,5.366615763939669e-177,28.3412373197295,0.13733372997744722,NR4A1,1.679625094279178e-175
OK,7.439579173852114e-177,28.329724845339985,0.13729951971278082,PGF,2.325821221901161e-175
OK,1.0888337940520308e-176,28.316293893078814,0.1372852894256896,ITGB1,3.4002135633166534e-175
OK,2.679172146510971e-176,28.28451764892288,0.13713122118363477,KANK3,8.34795547626515e-175
OK,2.3262507593253768e-176,28.289504889143597,0.1370809093087113,CNTNAP3B,7.256351535255626e-175
OK,1.3617504088725191e-177,28.389526054158978,0.13702539131320832,RUBCNL,4.276261854439273e-176
OK,4.056706336877126e-176,28.269864614804135,0.13700325286445572,MT-CO3,1.262616116424484e-174
OK,1.2235945955578069e-175,28.230834001654745,0.13685943223018657,PEAR1,3.795712118860759e-174
OK,1.9405587652528523e-175,28.21451357038784,0.1367907934063906,MSC-AS1,6.006532169317373e-174
OK,2.1777627432015144e-175,28.21043105736265,0.1367713811269932,AC093535.1,6.733316217251026e-174
OK,5.5359352215053524e-176,28.258879003120867,0.13676949918133033,AC092155.1,1.7211057077357837e-174
OK,1.1550473791578554e-188,29.272686896384418,0.13673409164499803,LINC01736,3.7793473336221014e-187
OK,1.279503647002719e-175,28.229253293637235,0.13666811352724495,AC127029.2,3.964766598891207e-174
OK,3.879707993594274e-175,28.189979490238233,0.1366396395350961,MYL12A,1.1969112331007215e-173
OK,2.5333088740818196e-175,28.205076541389925,0.13660149221377732,STAC,7.8239948658936195e-174
OK,6.95395964504601e-175,28.16929720806893,0.13656505831934165,ARHGAP24,2.1429798361692832e-173
OK,9.7075269058e-182,28.72349988514979,0.13652610717909597,TGFA,3.1004449414497066e-180
OK,1.5412161729957736e-174,28.14106632957993,0.13631153503291898,AL139147.1,4.744309522004753e-173
OK,1.0208217159583814e-173,28.07388715447249,0.13607010336793146,MT-ATP6,3.1389429193664406e-172
OK,8.198256625427009e-176,28.244997800008292,0.13599393055401288,AL390755.1,2.5459939878566135e-174
OK,1.47139374425943e-173,28.060877753471082,0.13592092682909887,FERMT1,4.514525461894998e-172
OK,4.068921649448244e-173,28.024651675344288,0.1358685414457484,ADGRL2,1.2470622967970524e-171
OK,6.59298872426749e-173,28.00744667273777,0.13575833455093803,CTNNA3,2.0184467333160908e-171
OK,1.328393095123299e-172,27.982454385071883,0.1354547111539993,SKAP2,4.062451824890141e-171
OK,4.7619517726871056e-172,27.936850788968954,0.13544256805299698,ZNRF3,1.4499678315229697e-170
OK,3.8490490136454553e-172,27.9444583390875,0.13542624328981706,CLIC1,1.1732703801203313e-170
OK,2.4757407208332632e-172,27.96022531299938,0.13542017700332473,DCHS2,7.554776630073156e-171
OK,6.104812443388816e-172,27.92796854117903,0.1353942026617232,TANK,1.8568418692924983e-170
OK,1.2795221152075504e-171,27.901493331464046,0.13525953042138963,RPS9,3.887586998088395e-170
OK,2.26922960168819e-171,27.880977207737004,0.1351587253292885,IFITM2,6.887173171653433e-170
OK,3.09039219590509e-171,27.869911494948717,0.13511747635409452,GLUL,9.369294871256966e-170
OK,3.2266852566835285e-171,27.86836490911664,0.13510801801377403,ENOSF1,9.771948424609858e-170
OK,2.056998284951661e-172,27.966843067361147,0.135003693587015,ADGRG1,6.283805206935031e-171
OK,1.8716939164303713e-169,27.722465915749,0.13439655198985703,TBX18,5.656182455313912e-168
OK,1.3088783074378218e-173,28.065043084041122,0.13435361367782397,KYNU,4.0202898909200664e-172
OK,2.5490020282459995e-169,27.71133705337099,0.13432323265927668,SLC22A3,7.686432109664682e-168
OK,5.824241089477623e-169,27.681540668514867,0.13417648510675864,RRAS,1.7525160165701477e-167
OK,5.601205422313843e-169,27.682949373656413,0.13417051627446375,AL359546.1,1.687212886545481e-167
OK,6.719041464857474e-169,27.67638400916164,0.13416355036854966,RPS11,2.0195971101114426e-167
OK,1.9505529986565541e-168,27.63789974885976,0.13390916403016537,AC073114.1,5.856665763025038e-167
OK,4.1632247697741644e-168,27.610489452366785,0.13382637885938,MT-ND3,1.2487005575495715e-166
OK,3.6687784564300707e-171,27.86376294365316,0.133765063417871,RPS6KA1,1.1098845515713126e-169
OK,4.703966420877844e-168,27.606072062925648,0.1336788695329625,KCNMB1,1.4093826392713404e-166
OK,1.2253172783912173e-167,27.57141568496902,0.13366149098109548,CECR2,3.667330199739343e-166
OK,2.1617338575828718e-169,27.71727541574073,0.13357595852045784,SLCO4A1,6.525646915890488e-168
OK,1.7833406226129436e-167,27.55781866832642,0.1335731298338508,SULF2,5.3317896314415095e-166
OK,3.557334293268985e-167,27.53278294252971,0.133467149102863,TMSB10,1.061302900629474e-165
OK,2.3825931141060396e-167,27.547317978952677,0.13341839995982258,ITIH2,7.115842455894996e-166
OK,3.4321559147726295e-166,27.450438736885133,0.13306363550754952,IQCH-AS1,1.0228699060650404e-164
OK,4.2809936496869217e-166,27.44239745716631,0.1330332737903654,TACC2,1.2744922133755106e-164
OK,2.703386139278147e-165,27.37524894663332,0.1327150575750139,LINC00924,8.03120237821108e-164
OK,4.1825996879193725e-183,28.83263752053253,0.13267613128315797,ADORA3,1.342255546156115e-181
OK,5.805089510793873e-165,27.34735505612814,0.1325514672775211,TUBB4B,1.7209301259348172e-163
OK,6.815093066254116e-165,27.341496786649767,0.1325461710389899,ACTG1,2.0182164846204435e-163
OK,3.9678331689421547e-165,27.361247144969834,0.13253667269423053,PIK3R3,1.1775153106224318e-163
OK,9.093530765248532e-165,27.330959886665553,0.13249364630331756,BCL2,2.6901136217448607e-163
OK,1.3361286357627103e-164,27.316895845496695,0.13239806417972852,COX7C,3.94847108635814e-163
OK,1.8433500480062525e-164,27.305128485123245,0.1323320191848624,SH3BGRL3,5.4416623814645145e-163
OK,1.0559175276735931e-165,27.40952296422538,0.1322709477606569,DSP,3.1402360881258954e-164
OK,4.137799935441533e-164,27.275539316502396,0.13221555304664726,LRP1,1.2202163381048908e-162
OK,8.052772717093629e-164,27.251149057983092,0.13207585245621684,UQCR11,2.372230233574885e-162
OK,4.359760297773802e-163,27.189183406140195,0.13178961419298546,LAMA4,1.2829760020933094e-161
OK,4.6106463445107605e-163,27.187128261702185,0.13177145609433255,RHOC,1.3553851882282208e-161
OK,8.965592657616934e-163,27.162689200579614,0.13158772385922402,AC098617.1,2.6328456932001865e-161
OK,3.6953336659401917e-162,27.110569747665192,0.13134295584453456,ADGRE2,1.0817809941356094e-160
OK,6.53146848292975e-162,27.08958129827127,0.1313278379742269,AC097528.1,1.9065206029650078e-160
OK,2.8563434373374475e-162,27.12005441515292,0.13132290893271076,SOCS3,8.37045779329974e-161
OK,6.532994300962946e-162,27.08957268735914,0.13131952680485995,PHLDA1,1.9065206029650078e-160
OK,4.235597826197619e-162,27.105542877037134,0.13127949042673037,PTEN,1.2386476392986661e-160
OK,2.0424870734904364e-162,27.132401142559672,0.1312309354803032,WDFY4,5.991722267624922e-161
OK,1.1469261319611012e-161,27.06881724209719,0.13121810798261663,COL18A1,3.343593377847971e-160
OK,4.468659132186488e-161,27.01859664961647,0.130932757323736,SCN7A,1.301381083786343e-159
OK,5.66741840824342e-161,27.009811604652832,0.13089768522083928,LRMDA,1.648778283865552e-159
OK,9.942861316650953e-161,26.989020296963186,0.13083294228135142,RNF217,2.8866172554669994e-159
OK,1.1386299607090354e-160,26.984004063943303,0.13075126513779056,AC097662.1,3.302262140180316e-159
OK,0,45.00574429719272,0.13074565871327423,PDCD1,0
OK,2.3244344753372477e-160,26.95758014686792,0.1306848842174413,FERMT2,6.734383226069958e-159
OK,2.8139775250798663e-160,26.950499196673405,0.13065129337195364,ARHGAP17,8.135901651811758e-159
OK,3.7920102962766465e-160,26.93944377009537,0.1305798477527916,PRDX1,1.094109938927755e-158
OK,3.279691547841537e-160,26.944823736795247,0.13057286965221823,EPOR,9.47263997058676e-159
OK,2.6367154176549666e-189,29.323048156135425,0.1304956840940471,LYZ,8.657678202952693e-188
OK,2.40213432432193e-159,26.870925126158507,0.13025852337568944,LAMC3,6.9237699200219574e-158
OK,2.3793936722027468e-160,26.956714443383966,0.13014008152706263,SLA,6.886504943651537e-159
OK,4.564740567023034e-158,26.761270421468605,0.129692448538854,ATP5MC3,1.313017691379146e-156
OK,1.148209567602312e-157,26.726827508649354,0.1295655945514693,PAPSS2,3.295995439761484e-156
OK,1.0493718409823558e-157,26.730190458074453,0.1292552163922932,MYO1F,3.015359781344796e-156
OK,6.21109374744602e-157,26.66367867030532,0.12920268433557058,SOX5,1.7756644181853318e-155
OK,1.1605589932968046e-157,26.726427793636855,0.12917677758006724,CACNA1H,3.328042204066853e-156
OK,1.1171547717066199e-156,26.641684251435144,0.1291466722121454,ANKH,3.187297059033704e-155
OK,1.1502187026134118e-156,26.640590975766727,0.12913324202860185,COL1A2,3.2782984626567435e-155
OK,1.556279657318585e-156,26.62925542068531,0.12908093602130877,ENG,4.431135405635087e-155
OK,1.0180671847009061e-156,26.645165368011007,0.12902999011124328,MECOM,2.907550167171235e-155
OK,2.298111274950967e-156,26.614634333015772,0.12901798516804516,STOM,6.536694623401565e-155
OK,2.717631910347328e-156,26.608342407384757,0.128986937463519,RCSD1,7.722145571972761e-155
OK,3.9291254063212996e-156,26.594503403201717,0.1289207904790604,CYB5R3,1.1153313109915487e-154
OK,6.78994592381413e-156,26.573955305272005,0.12880901955543508,RPL36,1.925464059244019e-154
OK,1.0198014295717926e-155,26.558666160996314,0.12873703954094057,MT-ND1,2.886079166713559e-154
OK,8.152465232989899e-156,26.56708229518374,0.1287037903424726,NGF,2.3095086675172397e-154
OK,1.0999086197147503e-155,26.555822778381707,0.12869481065378446,ID3,3.109651016099889e-154
OK,1.2412805349235358e-155,26.55127552685835,0.1286882046290112,INKA2,3.50580580859591e-154
OK,3.3561714951397487e-155,26.513840371901345,0.12849993346007083,WNK2,9.469463171311889e-154
OK,1.3694690334313632e-157,26.720242543715106,0.12836431374700255,BTNL9,3.92310955556654e-156
OK,9.283423025993469e-155,26.475493552681534,0.1283173034560575,AC008957.2,2.6166949601580386e-153
OK,1.9581878074217778e-154,26.447327525409566,0.12819261654032355,UBB,5.513958325532497e-153
OK,2.1816088365564668e-154,26.443247807509408,0.1281384561705544,H2AFZ,6.136922492734093e-153
OK,2.091753644400984e-158,26.79037410193675,0.128133323704956,FAM177B,6.022963262862895e-157
OK,7.653673570717652e-154,26.395808178158383,0.12784082609240388,AC046195.1,2.150843161404678e-152
OK,2.5246475320839346e-153,26.350618681263146,0.12768748987116893,UBL5,7.087695481572438e-152
OK,4.697934209054887e-153,26.327074367061478,0.12762199963493281,LIMCH1,1.316265518812444e-151
OK,5.460299723200321e-153,26.32136993554432,0.1275754675578651,LSS,1.528339525714116e-151
OK,8.912733777104968e-161,26.99306698391765,0.1273900268187743,LINC02712,2.5902286548493257e-159
OK,2.652031564117422e-152,26.26134523431845,0.12727637048078383,RPS4X,7.408272052839056e-151
OK,2.4292184233732847e-152,26.264681855392684,0.12725906424275898,C16orf95,6.792617332448366e-151
OK,4.572909791614651e-152,26.240620808650746,0.12719587399627544,NAMPT,1.2748745728876835e-150
OK,2.5076451775098646e-151,26.17578184295882,0.12684138117074076,MT-CO2,6.984090348552771e-150
OK,3.4469268577898384e-151,26.16364275588136,0.12679834327693285,AC027288.3,9.590587175975414e-150
OK,4.135860642295673e-151,26.156687628590845,0.12679586643339716,CRYBG3,1.149605462097116e-149
OK,7.48391700242666e-151,26.13403745215073,0.12667422361273467,RPS18,2.0781749349765186e-149
OK,7.897378420219255e-151,26.131982727368914,0.12655744983988462,AL161734.2,2.1908201755853295e-149
OK,3.65069872849951e-152,26.249190302526912,0.12644879662571845,FMNL1,1.018784454313074e-150
OK,4.3269558191795703e-150,26.066907305809522,0.12635840528137718,TRAK1,1.1967976124891355e-148
OK,6.773750968826258e-150,26.049732998612125,0.12626379443309482,TBC1D4,1.8698749724565228e-148
OK,7.368545458101933e-150,26.04650659164889,0.12625941680393857,NHSL2,2.0320682238777375e-148
OK,7.5641461748622e-150,26.045502188110483,0.12624849150770007,ALPK1,2.083963098263802e-148
OK,8.669526552291161e-150,26.040272564997366,0.12620895616048333,FRZB,2.3861596904806084e-148
OK,1.493487482966244e-149,26.01940859944264,0.12612657878783293,RND3,4.1065786088926876e-148
OK,1.9733037091686497e-149,26.008714948190093,0.12607750702021614,SRGAP2,5.415300912140828e-148
OK,1.8787361559211223e-149,26.010600308661825,0.1260465632808546,CRIP2,5.1608257183297055e-148
OK,9.223906098195333e-149,25.94944361504917,0.1257848797363216,CLU,2.5263603882998614e-147
OK,5.3104598909593015e-149,25.97068025629924,0.1256903675585572,EFEMP1,1.4559165134647602e-147
OK,4.3723220934244935e-150,26.066507765286996,0.12565278807519895,BCAS1,1.2081552209724334e-148
OK,2.433104573720882e-148,25.912093452994377,0.12556404529736526,LINC02208,6.657600175695911e-147
OK,1.0729468694165456e-150,26.120269695139612,0.12535265492540387,RGS10,2.973535085093791e-149
OK,3.49763131397544e-153,26.338262494513287,0.1251987954995973,MS4A4A,9.809440710144506e-152
OK,3.698274800075647e-148,25.89595398387076,0.12518043051364383,MT1M,1.0109578065951675e-146
OK,3.359940224318294e-147,25.810728824615527,0.12511566472038885,KHDRBS3,9.175774499757957e-146
OK,3.7904702819299965e-147,25.806064191126342,0.12508736766362624,ACSL3,1.0341463818746621e-145
OK,7.218526358426794e-147,25.781127891025594,0.12489321383893022,AGAP2,1.9675039707424642e-145
OK,1.6333197452415172e-146,25.74948361829683,0.1247917071447869,VSTM4,4.443199469758755e-145
OK,1.4737698495969426e-146,25.75346927888923,0.12478746099596051,AC064875.1,4.013056717515477e-145
OK,2.094157968069357e-146,25.739844197517105,0.12470612282714112,ATOH8,5.6913253432312804e-145
OK,3.0193956761764427e-146,25.725646137533353,0.12466495476974813,LONRF3,8.197922070887568e-145
OK,4.286569004385187e-146,25.712041227892453,0.12462681974921107,CFL1,1.1627163113923646e-144
OK,2.1507032274513566e-157,26.703368288701828,0.1245305367698371,ADRB2,6.154825933483118e-156
OK,8.030918778457732e-146,25.687649406330983,0.12451123259007256,SLCO3A1,2.1720617898499264e-144
OK,4.354054391193574e-146,25.711434606682293,0.12450596512117888,CDH5,1.1798814959301968e-144
OK,1.6147382861613758e-145,25.66048564635913,0.12438567312416716,RCAN2,4.358861792855237e-144
OK,6.60713713690871e-145,25.605601688666322,0.12411410349932939,GGT5,1.7801225334124292e-143
OK,7.229210894404699e-145,25.602092731437523,0.12409354858642625,RPL9,1.9458568231017978e-143
OK,6.211427799119282e-145,25.608009872678213,0.12408390511142373,NOS1AP,1.6751164652495168e-143
OK,8.064217032812973e-145,25.597829416120288,0.12398691603728033,C1RL-AS1,2.16853284462827e-143
OK,1.3392279474377503e-144,25.578036079718647,0.12398204501985849,MYO1D,3.5978454924753495e-143
OK,4.617794208729419e-144,25.529670109303126,0.12373278866954833,ACSS3,1.23820396003696e-142
OK,1.8946152069942311e-143,25.474399107413433,0.12345690119823674,RAPGEF4,5.070488781807059e-142
OK,3.0052068060740464e-143,25.456310905113863,0.12339310565058542,TTLL7,8.035064368925978e-142
OK,4.477929970582418e-143,25.440663550120856,0.12330294423294667,B3GNT2,1.1961313605530998e-141
OK,1.1135099534881193e-145,25.674943270998064,0.12329890369716816,PARVG,3.008727472014e-144
OK,7.949712019155919e-143,25.4181269818042,0.12320873125982423,MFGE8,2.1194702300644183e-141
OK,7.602361228499434e-143,25.419881888846795,0.12320383979823357,TSPAN7,2.0287898206168545e-141
OK,1.7071202625810415e-150,26.102510365199223,0.12301778939004504,SIGLEC8,4.726399827583842e-149
OK,2.0472832807182084e-142,25.380941120876752,0.12301609073125924,RPS25,5.447908134870425e-141
OK,1.6805314062705825e-142,25.388705551580575,0.1229588196500192,RASD2,4.476208605278969e-141
OK,2.7426209479631013e-142,25.36943585384489,0.12293346205500882,SIRPA,7.291320122454177e-141
OK,4.74269631905712e-142,25.347871457733618,0.1228115917417162,IFITM1,1.2596637318941303e-140
OK,1.1875242653199466e-141,25.311691673398343,0.12268054792821617,RPLP0,3.142182490536492e-140
OK,1.7174341205313953e-141,25.29713345534756,0.12258294528449912,SLC25A4,4.540041949133559e-140
OK,8.096000941723157e-142,25.32679839366771,0.12257576030063082,INHBB,2.1442182116786407e-140
OK,2.429783098692129e-141,25.28343528395578,0.12255426327101891,GHR,6.411064916605529e-140
OK,2.5482764314336077e-141,25.28155488871805,0.12254454861283313,TRIB2,6.717400238128366e-140
OK,2.693406794159944e-141,25.279367295197588,0.12252923220000256,CYTOR,7.093311664094397e-140
OK,1.898967671006562e-141,25.293167370417358,0.12239545342333133,RASEF,5.015203988319682e-140
OK,7.815574829977136e-141,25.237256419367288,0.12231980991423824,EZR,2.056367832959495e-139
OK,1.6087721457056563e-140,25.208678958855145,0.12218735768053704,CD59,4.2249456705837786e-139
OK,5.574180440314297e-140,25.159412691856062,0.1219430892367502,DYNLL1,1.462519081134426e-138
OK,1.0228904481063988e-139,25.135310094025005,0.1218230724961817,HSPA1A,2.681290984139966e-138
OK,3.379974798841134e-139,25.087788159945923,0.12159645106104765,RPL35,8.851624300621828e-138
OK,4.5868798166720666e-139,25.07563393714502,0.12154519866857863,CNTN1,1.1989950090619328e-137
OK,6.397344886682604e-139,25.062384264298007,0.12144081259273949,KCNT2,1.6706889334765343e-137
OK,4.343970174344829e-139,25.077800296514198,0.12120943953527712,JPH2,1.1365574899772295e-137
OK,2.6550824567947997e-138,25.00562476174699,0.12120525247003565,RFTN2,6.927396365432826e-137
OK,1.5949280285998207e-144,25.571214107394265,0.12117450503605633,ANXA3,4.280689242343343e-143
OK,2.8558638207089375e-138,25.00271394294621,0.121173126107792,TRANK1,7.444338059664132e-137
OK,3.4295187193381104e-138,24.995403504714346,0.12114075577013687,SNTB1,8.931382980213183e-137
OK,3.668932676268473e-138,24.992707929644112,0.12100357003164763,HEY1,9.546025574936154e-137
OK,7.128877485873e-138,24.96615834746887,0.12098317574329555,SCRN1,1.8531120975777647e-136
OK,8.66943438082153e-138,24.958333038873516,0.12088563531368941,GDPD5,2.2514865939609957e-136
OK,1.379171563389219e-140,25.21477719681711,0.12073171281562127,STAB1,3.625361654549526e-139
OK,6.020236116458351e-146,25.69884837532525,0.12061823547580994,FCGR1B,1.6298178277092743e-144
OK,5.652749336376111e-137,24.88321823953513,0.1206072269830169,C7orf50,1.465330423540378e-135
OK,5.126821905936003e-137,24.88713620006788,0.12060238038525982,CSTB,1.3302254915642085e-135
OK,9.308489189122461e-137,24.86319740290297,0.12051220733209429,CDC42EP4,2.4085394054877784e-135
OK,9.014390814276592e-137,24.86448653749473,0.12045143519849674,ITIH5,2.334594167158681e-135
OK,1.3161951126604765e-136,24.849283577007878,0.12043764751478513,RPS3,3.40247344317037e-135
OK,1.3191386773934235e-136,24.849193822856407,0.1204060570894963,SPRY1,3.4069456512551034e-135
OK,2.6095830877452527e-136,24.821768916363194,0.12028091483505665,RPS13,6.733587831375021e-135
OK,5.179657017276261e-136,24.794179407159056,0.1201771330245716,LIN7A,1.3340705605781078e-134
OK,5.061437965476194e-136,24.795109077346932,0.1201731573038176,RPLP2,1.3048191868023753e-134
OK,6.6459372050936365e-136,24.78414021235403,0.12008642007124788,PCOLCE,1.710156197028403e-134
OK,6.056637899978551e-142,25.338236863868318,0.11998364771096663,FPR3,1.6056095599999797e-140
OK,9.126257814418028e-136,24.771361169770554,0.1199785051992907,PCDH1,2.3462505666847225e-134
OK,1.413581914770464e-135,24.75371976133391,0.119970567999652,RPL32,3.6308233005732848e-134
OK,5.711724438342855e-135,24.697335883475745,0.11970260893149821,TMEM184B,1.4643922546304778e-133
OK,7.279922629565558e-135,24.687527076016146,0.11965875954029277,RPL37A,1.8630496618270144e-133
OK,7.372324192471706e-135,24.687017008044933,0.11963277259246657,WTIP,1.8849784096489134e-133
OK,6.78575876754558e-135,24.690369617412617,0.11956021367709964,RNASET2,1.7381696317525054e-133
OK,3.953377530469297e-135,24.712205511881454,0.11955865541497246,ITGBL1,1.0145075026544335e-133
OK,1.3475793874958508e-134,24.662612521181742,0.11952435331760061,RPL23A,3.4423970631991368e-133
OK,1.6227888176403023e-134,24.65508856551222,0.11942571077137899,SPON1,4.137890396587997e-133
OK,3.0503325113564537e-134,24.629519924075822,0.11935777614297903,ATF7IP2,7.77087431250645e-133
OK,7.668005813195188e-134,24.59212615023269,0.11919204676951932,TAPT1-AS1,1.951691706252418e-132
OK,1.5538603507290733e-134,24.656846060133528,0.11915455025439324,NET1,3.9657341351243644e-133
OK,1.0662937518811809e-133,24.578737141534305,0.11907329910830579,STK33,2.711515470136981e-132
OK,1.8655537524641884e-133,24.55600590006617,0.11901994078986779,SORT1,4.735402897529803e-132
OK,1.7591327348555021e-133,24.55839379795051,0.11898572204693701,PDGFC,4.469311529260938e-132
OK,2.1027477411223742e-133,24.551139420319597,0.1189623020953205,COX7A2,5.332659447540157e-132
OK,3.968113801336726e-133,24.525302320301893,0.1188418624864185,MT-CYB,1.0054226250787659e-131
OK,6.657307447740899e-133,24.50423063138748,0.1187591923288391,FLG-AS1,1.6852772704046708e-131
OK,1.0140561361700238e-132,24.48707941080406,0.1186735917407395,NEBL,2.5647398168321844e-131
OK,1.50591059948161e-132,24.470952011731228,0.1186083708844119,ELOVL5,3.7984666819269294e-131
OK,1.4890916524765022e-132,24.47141021591862,0.11856423629394212,NDUFA1,3.75942077802386e-131
OK,1.177511985091282e-132,24.48098574953852,0.1184714705866224,PDPN,2.975469979248664e-131
OK,6.35202361677513e-132,24.412159590922368,0.11832135863175441,SH3KBP1,1.6007783753801166e-130
OK,1.801577269254331e-143,25.476372619758934,0.11820943280915928,MS4A14,4.826095444374627e-142
OK,1.1402201764347328e-131,24.388223085862784,0.11819212051522703,NID2,2.86832806749361e-130
OK,7.932995245335337e-132,24.403068738703087,0.11810899711549817,TM4SF18,1.9974072512784237e-130
OK,1.4514663436894961e-131,24.378341355457366,0.11802049820849866,VCAM1,3.64802740669104e-130
OK,2.17213811933007e-131,24.361826751845335,0.11792444426548931,HK2,5.454436991240821e-130
OK,5.020967269923275e-131,24.32746585439298,0.11787279489681333,MYL3,1.2596839601056838e-129
OK,6.989072825968602e-131,24.313890205569887,0.11770339610306897,SOX9,1.7518859867521654e-129
OK,6.745620671492603e-130,24.220624603908355,0.11738016218253054,TSC22D1,1.6863451000132087e-128
OK,4.465670650028744e-130,24.23761964967064,0.11737524485839552,MELTF,1.1173728861756414e-128
OK,1.2362644998811296e-129,24.195643022606298,0.11724798719950859,NR2F1,3.087801563137262e-128
OK,1.0254494103736297e-128,24.10819600527224,0.1168447287743585,ECHDC2,2.55670219776459e-127
